ID_cellule	Longitude	Latitude	January	February	March	April	May	June	July	August	September	October	November	December	Min	Max	Range	Mean
ID126	-2.99	35.41	15.08550041	14.41400961	14.49804409	15.18604892	16.9837747	19.24833101	21.64809268	23.01519881	22.28054659	20.23093329	18.20642454	16.42110992	13.66802516	24.34941004	10.68138488	18.10150121
ID127	-2.99	35.51	15.08592799	14.4176999	14.49657969	15.17767913	16.97939092	19.24361051	21.6359374	23.04773545	22.33737526	20.29603737	18.22749948	16.41786367	13.68042601	24.37097514	10.69054913	18.1136114
ID128	-2.99	35.91	14.87955921	14.29450204	14.4261549	15.11670978	16.93393953	19.23385579	21.56268694	23.13925602	22.60544604	20.54442603	18.25878559	16.24389513	13.29445121	24.35417541	11.05972421	18.10326808
ID129	-2.99	36.01	14.82149206	14.25882482	14.40247317	15.10143209	16.91585189	19.22181447	21.52874919	23.12433431	22.60951094	20.55046096	18.2508682	16.20796391	13.23695216	24.37563804	11.13868589	18.08281467
ID130	-2.99	36.61	14.511606	13.97364779	14.18930943	14.9268526	16.7111568	19.04718981	21.26277522	22.91473713	22.49598193	20.56150164	18.13649874	15.94125396	12.70131114	24.13753347	11.43622233	17.88937592
ID131	-2.99	36.71	14.42878926	13.88759507	14.13354085	14.87921533	16.65423598	19.0169623	21.2284554	22.91104725	22.50917603	20.57735228	18.10917698	15.87344562	12.6984384	24.12557731	11.42713891	17.85074936
ID132	-2.89	35.11	15.05986514	14.38293115	14.49160801	15.20309463	17.00685614	19.3027558	21.71101061	23.06485299	22.34739719	20.3159384	18.25089921	16.41367926	13.56343149	24.34447386	10.78104237	18.12924071
ID133	-2.89	35.21	15.0659656	14.39029448	14.49779044	15.21347688	17.02329991	19.31863467	21.73362999	23.08463337	22.35888795	20.30645189	18.24387049	16.41775046	13.58862249	24.34325167	10.75462917	18.13789051
ID134	-2.89	35.31	15.04712662	14.39014615	14.5164797	15.25134624	17.07566355	19.36983734	21.7990732	23.11906691	22.36503811	20.26383719	18.21699211	16.40287123	13.60858158	24.33417199	10.72559041	18.15145653
ID135	-2.89	35.41	15.07245993	14.40646743	14.51291419	15.23102459	17.05397332	19.34734528	21.7653265	23.10915366	22.37603979	20.26272504	18.21036035	16.41502606	13.65205738	24.33922528	10.6871679	18.14690135
ID136	-2.89	35.51	15.08514445	14.41342017	14.49795667	15.19246538	17.00955708	19.30259214	21.69967899	23.11400158	22.42747979	20.33186981	18.23054369	16.41500107	13.6610815	24.3696523	10.70857079	18.14330924
ID137	-2.89	36.01	14.81161718	14.25915643	14.39761556	15.09934394	16.91629605	19.23551742	21.53233785	23.15013186	22.63691926	20.56925648	18.24705947	16.2064997	13.22627536	24.4692367	11.24296134	18.08847927
ID138	-2.89	36.51	14.59703746	14.04650032	14.23018271	14.96217543	16.76527573	19.09741335	21.32743588	22.9530789	22.53332517	20.57233726	18.1782119	16.01254744	12.88790404	24.17082588	11.28292183	17.9396268
ID139	-2.89	36.61	14.48254631	13.93334103	14.15350927	14.90135394	16.68574346	19.04807543	21.268039	22.9383392	22.52915971	20.58937733	18.13397541	15.91596028	12.76915696	24.13246241	11.36330545	17.88161836
ID140	-2.89	36.71	14.3951767	13.84592355	14.09205561	14.85406985	16.64147209	19.02766055	21.25733545	22.94192199	22.52986848	20.59086511	18.09079924	15.85049038	12.71846455	24.11945404	11.40098948	17.84313658
ID141	-2.79	35.11	15.08199191	14.3941496	14.50100946	15.22231696	17.03736177	19.34858933	21.77496365	23.11514076	22.3903978	20.33883043	18.26532311	16.43756919	13.58713565	24.35285968	10.76572403	18.15897033
ID142	-2.79	35.21	15.12529858	14.42575434	14.52341332	15.26216894	17.09702768	19.41080442	21.86016574	23.17403949	22.41167979	20.31279617	18.25884508	16.4741206	13.67739272	24.33669217	10.65929945	18.19467618
ID143	-2.79	35.31	15.12241095	14.42824399	14.52378317	15.25777263	17.09017485	19.39908059	21.8485815	23.16973951	22.42122679	20.3024128	18.24932942	16.46550257	13.68529301	24.33122522	10.64593221	18.1898549
ID144	-2.79	35.41	15.1057051	14.41926368	14.50890933	15.22272078	17.04127972	19.34749148	21.77875627	23.14306013	22.44033467	20.32025218	18.24440407	16.44145853	13.66255537	24.33324268	10.6706873	18.167803
ID145	-2.79	36.01	14.81553461	14.25573311	14.39226573	15.09688432	16.91095724	19.23914678	21.53777196	23.16468394	22.64544869	20.59029774	18.25440756	16.21316162	13.18372889	24.4765556	11.29282672	18.09302444
ID146	-2.79	36.61	14.53403809	13.97152888	14.17896976	14.9186257	16.69006974	19.06212778	21.30944149	22.99400383	22.56156664	20.60432816	18.14667907	15.95005746	12.85610162	24.19914289	11.34304127	17.91011972
ID147	-2.79	36.71	14.54764485	13.98064856	14.19259405	14.9382527	16.72983713	19.10964814	21.37379199	23.03829438	22.58481845	20.61397667	18.16351349	15.9753847	12.85014202	24.26234726	11.41220525	17.93736709
ID148	-2.69	35.11	15.12046946	14.41620947	14.52270059	15.25998147	17.09484143	19.42111414	21.87231586	23.16029656	22.39330845	20.31940481	18.26898921	16.48369489	13.64372478	24.34832246	10.70459768	18.19444386
ID149	-2.69	35.21	15.14696404	14.43509002	14.53249258	15.27336833	17.11371724	19.43781411	21.90002606	23.182158	22.40725809	20.31165241	18.2695355	16.50115199	13.68704707	24.33781427	10.6507672	18.20926903
ID150	-2.69	35.31	15.14184983	14.43378874	14.52519105	15.25662188	17.08769339	19.40715925	21.86568901	23.18733429	22.44611796	20.33550477	18.27434999	16.48521461	13.68357273	24.34822401	10.66465128	18.20387623
ID151	-2.69	36.61	14.53254244	13.96219184	14.17400719	14.91708363	16.69587372	19.09430425	21.352266	23.05872749	22.61484446	20.63578064	18.14881581	15.94349252	12.85447025	24.29353647	11.43906622	17.92749417
ID152	-2.69	36.71	14.5100364	13.94639249	14.17184618	14.92913277	16.72765193	19.13192303	21.40598214	23.11743837	22.66069069	20.65661553	18.15070358	15.93632782	12.79465393	24.35260716	11.55795322	17.94539508
ID153	-2.59	35.11	15.15085902	14.43427661	14.54190712	15.29121911	17.13787529	19.47143938	21.94148872	23.17293939	22.36554222	20.28455321	18.26673962	16.52103209	13.68533942	24.34632122	10.6609818	18.21498932
ID154	-2.59	35.21	15.16418327	14.44280969	14.54288763	15.2842772	17.12437079	19.45341601	21.92735898	23.1661779	22.37550109	20.29626665	18.27600735	16.52440445	13.68928216	24.34343908	10.65415691	18.21480508
ID155	-2.59	35.31	15.15234025	14.43479841	14.52993769	15.25955657	17.08627039	19.41401318	21.88266888	23.19613958	22.45637993	20.36138926	18.29761643	16.49881452	13.67303108	24.37564194	10.70261086	18.21416042
ID156	-2.59	36.61	14.50697196	13.92915563	14.15101119	14.89910145	16.68831272	19.11685876	21.37501499	23.10544409	22.6572047	20.66509012	18.14079568	15.91378045	12.83125438	24.36653632	11.53528194	17.92906181
ID157	-2.59	36.71	14.41373045	13.86304043	14.11776951	14.89556432	16.70488837	19.13616819	21.40606449	23.17402319	22.72724953	20.69476642	18.11193039	15.84782752	12.6861016	24.40320804	11.71710644	17.92441857
ID158	-2.59	36.81	14.50598839	13.94449612	14.17924086	14.94876587	16.76306485	19.19206781	21.48699378	23.19834582	22.72538452	20.69462775	18.1690869	15.94068678	12.78023431	24.42908297	11.64884866	17.97906245
ID159	-2.49	35.11	15.17017191	14.44500919	14.55195798	15.30082395	17.12843818	19.45153074	21.93357605	23.09583018	22.27255505	20.23173522	18.26454782	16.53869293	13.66807895	24.37417493	10.70609599	18.1987391
ID160	-2.49	35.21	15.16273906	14.4428012	14.55256828	15.29127831	17.11024673	19.43220887	21.91716933	23.10531155	22.3117126	20.27727089	18.27942008	16.52578533	13.66736674	24.38131175	10.71394501	18.20070935
ID161	-2.49	35.31	15.148495	14.42893836	14.53906068	15.26954577	17.08510904	19.41984824	21.89967858	23.20133837	22.45997969	20.38821765	18.31662631	16.50042935	13.66185565	24.42371865	10.761863	18.22143892
ID162	-2.49	35.51	15.08911017	14.38688065	14.48697539	15.2018777	17.0071136	19.36070673	21.81672024	23.29755117	22.65295677	20.53293289	18.33196791	16.43093319	13.55675618	24.4459034	10.88914721	18.21631053
ID163	-2.49	35.61	15.03128911	14.35050955	14.45724387	15.16512102	16.96991334	19.32952665	21.77288857	23.2877393	22.69280462	20.5803305	18.31404286	16.38024273	13.47795879	24.45910328	10.9811445	18.19430434
ID164	-2.49	36.71	14.40020635	13.84252709	14.10349405	14.88633683	16.70905431	19.16825661	21.43708377	23.22208018	22.77344323	20.72897277	18.11631134	15.8231381	12.71757271	24.46040905	11.74283633	17.93424205
ID165	-2.49	36.81	14.25960451	13.76144453	14.08127867	14.91153784	16.756307	19.22827079	21.49823363	23.30210925	22.85489983	20.74696538	18.07360983	15.73060583	12.51381407	24.4657946	11.95198053	17.93373892
ID166	-2.39	35.11	15.12438623	14.4105902	14.52240122	15.25666281	17.06811447	19.40840981	21.88016415	23.14083447	22.4046459	20.37554361	18.30803586	16.48512686	13.58167643	24.42998707	10.84831064	18.19874297
ID167	-2.39	35.21	15.09355605	14.41236066	14.53749941	15.2744169	17.07171893	19.40130221	21.87882928	23.09439617	22.34476866	20.33834541	18.26773612	16.44444099	13.60440359	24.41645732	10.81205373	18.17994757
ID168	-2.39	35.31	15.10277144	14.40488742	14.53210238	15.26813327	17.07116772	19.41798823	21.892648	23.17988741	22.45224907	20.41460862	18.30513469	16.45575387	13.61938836	24.44419419	10.82480583	18.20811101
ID169	-2.39	35.61	15.03371733	14.3414342	14.45200285	15.16048298	16.96640124	19.33870311	21.79376003	23.30605931	22.70809778	20.6149947	18.32470368	16.38405244	13.47366036	24.48476831	11.01110795	18.20203414
ID170	-2.39	36.71	14.49328723	13.91882319	14.1402247	14.8951441	16.71244987	19.18642442	21.47123073	23.22766556	22.74441609	20.74583237	18.16719807	15.91503543	12.82010009	24.48515325	11.66505316	17.96814431
ID171	-2.39	36.81	14.40780937	13.86035483	14.11573186	14.88627194	16.71587431	19.20361146	21.50862226	23.28199119	22.80478922	20.77449655	18.16147223	15.86495119	12.75866454	24.49429331	11.73562878	17.96549803
ID172	-2.29	35.11	15.18791622	14.43884778	14.5538724	15.3112437	17.13417667	19.48051208	21.98051707	23.16144378	22.38376328	20.35643672	18.33958515	16.54705699	13.58046373	24.48153649	10.90107276	18.23961432
ID173	-2.29	35.21	15.16250608	14.43051243	14.55300743	15.30518131	17.12142073	19.47256401	21.96985854	23.17176108	22.4085723	20.38457244	18.33528607	16.52078297	13.62199621	24.48591785	10.86392164	18.23633545
ID174	-2.29	36.71	14.51255459	13.93162118	14.15369082	14.91353482	16.7289637	19.21011865	21.51681398	23.24440304	22.76380948	20.77196628	18.20067618	15.9468615	12.84410493	24.500516	11.65641107	17.99125119
ID175	-2.29	36.81	14.43736615	13.88034172	14.12863594	14.9035788	16.72718656	19.21107122	21.53434605	23.27150756	22.7983282	20.78535363	18.19156103	15.89797134	12.77078127	24.51617809	11.74539682	17.98060402
ID176	-2.19	35.11	15.20808817	14.45050737	14.55483965	15.30091208	17.11460331	19.46159653	21.97207503	23.11789406	22.35052141	20.34851153	18.35431855	16.56687641	13.59407086	24.4936925	10.89962164	18.23339534
ID177	-2.19	35.21	15.19415489	14.44384811	14.55443915	15.29821595	17.11146924	19.46972588	21.97710358	23.15461345	22.40441894	20.3954523	18.36259366	16.55404623	13.62995897	24.50651496	10.87655599	18.24334012
ID178	-2.19	36.51	14.73727953	14.11196844	14.27121248	14.99381134	16.77600525	19.23303449	21.56706744	23.24250558	22.72065113	20.74206244	18.28493608	16.14079844	12.98753458	24.49883886	11.51130428	18.06844439
ID179	-2.19	36.61	14.64571545	14.03094214	14.21488337	14.95386097	16.74994795	19.21947639	21.53984716	23.24356189	22.74062422	20.76153719	18.25054181	16.06179778	12.91865991	24.50008488	11.58142498	18.03439469
ID180	-2.19	36.71	14.54521219	13.95452029	14.16950369	14.92774171	16.73962311	19.22513537	21.55170184	23.26914545	22.78205826	20.79005165	18.22860971	15.98438364	12.83053805	24.5364492	11.70591115	18.01397391
ID181	-2.09	35.11	15.23447957	14.4687862	14.55821451	15.28960358	17.09047463	19.43117663	21.95300657	23.03972393	22.2791597	20.31416273	18.3642049	16.59175831	13.61540613	24.49410098	10.87869485	18.21789594
ID182	-2.09	35.21	15.22189692	14.46027884	14.55722601	15.2887659	17.09477956	19.45343501	21.97054833	23.10489839	22.36896364	20.38715646	18.38086545	16.58175848	13.64520537	24.5138054	10.86860003	18.23921442
ID183	-2.09	36.71	14.55616539	13.95899637	14.17224071	14.93051925	16.74114889	19.23723587	21.57918115	23.30276517	22.81132039	20.81855588	18.25009389	16.00350608	12.77846078	24.59229136	11.81383058	18.03014409
ID184	-2.09	36.81	14.596947	13.99168367	14.1942514	14.95679976	16.77763862	19.27448584	21.66099676	23.34289271	22.8341178	20.8159822	18.27941989	16.04460314	12.79530919	24.62312906	11.82781987	18.06415157
ID185	-1.99	35.11	15.26088048	14.48734771	14.56589899	15.29417529	17.08835957	19.41820117	21.94315956	22.96635866	22.20463764	20.27176182	18.37313588	16.61694588	13.63282568	24.48250155	10.84967587	18.20757189
ID186	-1.99	35.21	15.24488046	14.47542907	14.56329799	15.29243382	17.1010352	19.45621144	21.97914358	23.07152186	22.34310996	20.38085317	18.39848023	16.60412511	13.64539377	24.51388938	10.86849562	18.24254349
ID187	-1.99	36.81	14.56368534	13.9609854	14.17669793	14.95450908	16.79015937	19.31596296	21.73631678	23.42139562	22.9077506	20.87287772	18.29869156	16.02374309	12.70137164	24.70676483	12.00539319	18.08523129
ID188	-1.99	36.91	14.55808351	13.95429771	14.17268648	14.9589818	16.80651409	19.34347607	21.78557392	23.45671384	22.93438072	20.88547143	18.30708257	16.02239593	12.68351548	24.73120699	12.04769151	18.09880484
ID189	-1.89	35.11	15.26205463	14.48823569	14.56118478	15.28358718	17.06466464	19.38779891	21.91554345	22.90355563	22.17149904	20.26472614	18.37729931	16.61844178	13.69446954	24.44951944	10.7550499	18.19154927
ID190	-1.89	35.21	15.25073465	14.4799878	14.55770695	15.27805038	17.07479085	19.42267274	21.9561103	23.00094334	22.30067006	20.36971968	18.40229959	16.60739349	13.68632302	24.4810552	10.79473218	18.22508999
ID191	-1.89	36.81	14.39826598	13.82902604	14.10699773	14.92806073	16.80346002	19.39526605	21.86075303	23.58994097	23.08463987	21.00994628	18.29546268	15.88176741	12.4298872	24.85771583	12.42782863	18.09863223
ID192	-1.89	36.91	14.3720335	13.8055408	14.09599878	14.93681305	16.83768289	19.44058949	21.92540726	23.65028877	23.12318934	21.03937399	18.30546388	15.86635014	12.41674792	24.87449936	12.45775144	18.11656099
ID193	-1.89	37.01	14.50908028	13.90872405	14.14364827	14.95106954	16.82259016	19.3974232	21.88285442	23.54458736	23.0100733	20.93798517	18.31833229	15.98669935	12.5934406	24.80869887	12.21525827	18.11775562
ID194	-1.89	37.11	14.50599176	13.90190133	14.13753896	14.9488472	16.82839388	19.41188412	21.90891966	23.5620697	23.01918428	20.94161564	18.32110806	15.98521788	12.58592706	24.81820624	12.23227918	18.12272271
ID195	-1.79	35.11	15.23951642	14.47291028	14.54971386	15.27619146	17.05063571	19.37402098	21.88937553	22.87348877	22.16441667	20.27298462	18.3719774	16.60330821	13.70959585	24.45407992	10.74448407	18.17821166
ID196	-1.79	35.21	15.24244725	14.47488238	14.55059061	15.27293542	17.05701092	19.3996375	21.92328272	22.93380488	22.24508268	20.34099763	18.39210414	16.6034613	13.721715	24.4682107	10.7464957	18.20301979
ID197	-1.79	35.31	15.20881005	14.45209248	14.53094076	15.24480984	17.04302795	19.43271769	21.95438143	23.09078582	22.45156701	20.49586795	18.42085735	16.56953516	13.67806699	24.51390109	10.8358341	18.24128279
ID198	-1.79	37.11	14.3539976	13.77590916	14.07121556	14.92705468	16.85593254	19.49788311	22.04439616	23.71870203	23.15570415	21.05283852	18.31200618	15.85258747	12.38161064	24.90795374	12.5263431	18.13485226
ID199	-1.79	37.21	14.35443753	13.76813675	14.06393508	14.92078028	16.85194606	19.49365711	22.03303526	23.71887472	23.15445178	21.05148117	18.31250069	15.85456164	12.3863713	24.90985458	12.52348328	18.13148317
ID200	-1.79	37.31	14.46543304	13.85929233	14.10578659	14.93189432	16.83302011	19.45382155	21.97913834	23.63376783	23.07855268	20.98286927	18.32742007	15.95536481	12.51234546	24.88348785	12.37114239	18.13386341
ID201	-1.69	35.11	15.21028777	14.45140258	14.52840718	15.24925238	17.02157172	19.35940777	21.87011967	22.9067798	22.22284704	20.32303598	18.37990825	16.5783174	13.66477393	24.47041934	10.80564541	18.17511146
ID202	-1.69	35.21	15.2290436	14.46444459	14.53781192	15.25480156	17.02780423	19.37314738	21.89284538	22.89945239	22.22495838	20.33385658	18.39349966	16.59217585	13.69965045	24.463615	10.76396455	18.18532013
ID203	-1.69	35.31	15.2117947	14.45372652	14.52606568	15.23457129	17.01768138	19.39739048	21.92170078	23.00844541	22.37343156	20.44532563	18.41873146	16.57247556	13.67334248	24.50010454	10.82676206	18.2151117
ID204	-1.69	37.21	14.35651557	13.7696829	14.06366746	14.91784109	16.84583297	19.50229619	22.05136523	23.72418279	23.16232959	21.056105	18.31735097	15.85367831	12.37676538	24.93501859	12.55825321	18.13507067
ID205	-1.69	37.31	14.388372	13.79354086	14.07159227	14.9181839	16.84113177	19.49737349	22.04355572	23.71150347	23.14239707	21.03638135	18.31795185	15.88368919	12.41292972	24.942328	12.52939828	18.13713941
ID206	-1.69	37.41	14.45185303	13.84328726	14.09043016	14.92196498	16.83330166	19.47673271	22.01929936	23.67043951	23.10628082	21.00121994	18.33176196	15.94772465	12.47599225	24.93226376	12.45627151	18.14119134
ID207	-1.59	35.21	15.21932385	14.45670901	14.52864631	15.23843112	16.9947737	19.33661969	21.85266154	22.83000558	22.16429749	20.29653761	18.39478587	16.5848865	13.66419338	24.44835517	10.78416179	18.15813986
ID208	-1.59	35.31	15.2210546	14.46063828	14.52770586	15.23054211	16.99432783	19.35661741	21.88282958	22.89334222	22.25609504	20.36463461	18.41506036	16.58215563	13.66935731	24.48377085	10.81441354	18.18208363
ID209	-1.59	35.41	15.19274257	14.44255623	14.50706176	15.20066545	16.97923936	19.38309075	21.91405606	23.06786709	22.46457895	20.51372116	18.44435251	16.55391101	13.62265299	24.53862286	10.91596987	18.22198691
ID210	-1.59	35.71	15.1046479	14.37310456	14.43927938	15.12550055	16.89975717	19.31913079	21.85667566	23.25711377	22.69233446	20.69415436	18.44477686	16.46470186	13.46506901	24.55533498	11.09026597	18.22259811
ID211	-1.59	37.31	14.32997828	13.74401747	14.04682862	14.90776239	16.84754888	19.52948769	22.09132602	23.77033784	23.18858184	21.07664632	18.30805146	15.82713139	12.32810629	24.99302785	12.66492156	18.13897485
ID212	-1.59	37.41	14.39617868	13.79632739	14.06571291	14.91085743	16.84065463	19.51001759	22.07261903	23.7322186	23.15330895	21.04162491	18.32412117	15.89565515	12.39384238	24.9964398	12.60259742	18.14494137
ID213	-1.49	35.31	15.22434581	14.46568731	14.53599474	15.23960964	16.97711565	19.30513756	21.82066938	22.73739961	22.07598056	20.23281458	18.39898503	16.59505196	13.6646607	24.46073281	10.79607211	18.13406599
ID214	-1.49	35.41	15.21151658	14.45574731	14.51236761	15.20331135	16.95723617	19.3292672	21.85746913	22.92407219	22.2960417	20.39347875	18.4390218	16.57734411	13.61784156	24.53070279	10.91286123	18.17973949
ID215	-1.49	35.51	15.18095604	14.4341318	14.48670294	15.17223795	16.93470717	19.3385014	21.8695846	23.07392761	22.47935821	20.52977469	18.46563599	16.54866373	13.54790995	24.55828852	11.01037856	18.20951518
